filepath,label
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02023.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02024.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02025.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02026.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02027.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02028.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02029.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02030.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02031.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02032.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02033.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02034.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02035.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02036.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02037.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02038.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02039.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02040.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02041.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02042.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02043.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02044.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02045.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02046.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02047.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02048.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02049.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02050.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02051.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02052.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02053.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02054.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02055.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02056.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02057.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02058.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02059.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02060.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02061.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02062.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02063.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02064.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02065.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02066.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02067.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02068.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02069.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02070.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02071.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02072.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02073.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02074.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02075.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02076.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02077.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02078.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02079.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02080.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02081.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02082.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02083.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02084.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02085.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02086.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02087.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02088.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02089.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02090.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02091.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02092.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02093.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02094.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02095.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02096.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02097.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02098.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02099.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02100.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02101.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02102.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02103.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02104.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02105.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02106.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02107.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02108.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02109.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02110.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02111.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02112.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02113.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02114.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02115.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02116.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02117.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02118.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02119.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02120.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02121.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02122.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02123.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02124.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02125.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02126.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02127.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02128.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02129.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02130.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02131.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02132.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02133.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02134.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02135.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02136.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02137.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02138.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02139.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02140.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02141.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02142.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02143.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02144.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02145.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02146.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02147.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02148.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02149.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02150.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02151.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02152.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02153.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02154.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02155.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02156.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02157.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02158.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02159.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02160.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02161.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02162.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02163.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02164.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02165.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02166.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02167.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02168.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02169.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02170.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02171.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02172.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02173.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02174.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02175.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02176.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02177.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02178.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02179.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02180.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02181.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02182.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02183.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02184.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02185.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02186.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02187.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02188.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02189.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02190.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02191.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02192.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02193.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02194.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02195.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02196.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02197.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02198.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02199.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02200.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02201.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02202.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02203.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02204.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02205.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02206.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02207.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02208.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02209.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02210.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02211.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02212.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02213.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02214.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02215.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02216.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02217.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02218.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02219.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02220.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02221.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02222.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02223.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02224.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02225.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02226.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02227.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02228.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02229.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02230.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02231.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02232.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02233.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02234.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02235.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02236.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02237.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02238.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02239.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02240.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02241.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02242.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02243.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02244.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02245.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02246.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02247.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02248.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02249.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02250.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02251.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02252.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02253.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02254.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02255.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02256.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02257.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02258.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02259.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02260.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02261.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02262.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02263.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02264.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02265.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02266.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02267.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02268.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02269.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02270.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02271.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02272.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02273.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02274.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02275.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02276.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02277.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02278.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02279.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02280.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02281.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02282.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02283.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02284.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02285.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02286.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02287.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02288.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02289.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02290.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02291.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02292.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02293.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02294.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02295.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02296.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02297.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02298.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02299.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02300.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02301.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02302.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02303.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02304.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02305.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/pituitary/pituitary_02306.png,pituitary
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/meningioma/meningioma_02307.png,meningioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02308.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02309.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02310.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02311.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02312.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02313.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02314.png,notumor
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02315.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/glioma/glioma_02316.png,glioma
brain_tumor_classification/data/processed/kaggle_brain_tumor/train/notumor/notumor_02317.png,notumor
